CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;REDE;ANO_ESCOLAR;QT_MATRICULAS;TAXA_EVASAO;TAXA_APROVACAO;TAXA_REPROVACAO;EVASAO_ABSOLUTA;APROVADOS_ABSOLUTOS;REPROVADOS_ABSOLUTOS
3204708;São Gabriel da Palha;ES;Municipal;7;238;0.004;0.888;0.10800000000000001;0.9520000000000001;211.344;25.704000000000004
3204708;São Gabriel da Palha;ES;Municipal;8;212;0.01;0.836;0.154;2.12;177.232;32.647999999999996
3204708;São Gabriel da Palha;ES;Municipal;9;175;0.012;0.8859999999999999;0.102;2.1;155.04999999999998;17.849999999999998
3204807;São José do Calçado;ES;Estadual;6;0;;;;0.0;0.0;0.0
3204807;São José do Calçado;ES;Estadual;7;0;;;;0.0;0.0;0.0
3204807;São José do Calçado;ES;Estadual;8;33;0.0;0.968;0.032;0.0;31.944;1.056
3204807;São José do Calçado;ES;Estadual;9;64;0.0;1.0;0.0;0.0;64.0;0.0
3204807;São José do Calçado;ES;Municipal;6;136;0.0;0.977;0.023;0.0;132.87199999999999;3.128
3204807;São José do Calçado;ES;Municipal;7;117;0.0;0.973;0.027000000000000003;0.0;113.841;3.1590000000000003
3204807;São José do Calçado;ES;Municipal;8;92;0.0;0.978;0.022000000000000002;0.0;89.976;2.024
3204807;São José do Calçado;ES;Municipal;9;63;0.0;0.9840000000000001;0.016;0.0;61.992000000000004;1.008
3204906;São Mateus;ES;Estadual;6;556;0.0;0.9940000000000001;0.006;0.0;552.6640000000001;3.336
3204906;São Mateus;ES;Estadual;7;557;0.0;0.998;0.002;0.0;555.886;1.114
3204906;São Mateus;ES;Estadual;8;536;0.0;0.988;0.012;0.0;529.568;6.432
3204906;São Mateus;ES;Estadual;9;522;0.0;0.9940000000000001;0.006;0.0;518.868;3.132
3204906;São Mateus;ES;Municipal;6;1279;0.002;0.7659999999999999;0.23199999999999998;2.5580000000000003;979.7139999999998;296.72799999999995
3204906;São Mateus;ES;Municipal;7;1077;0.002;0.767;0.231;2.154;826.059;248.787
3204906;São Mateus;ES;Municipal;8;994;0.0;0.831;0.16899999999999998;0.0;826.014;167.986
3204906;São Mateus;ES;Municipal;9;888;0.003;0.86;0.13699999999999998;2.664;763.68;121.65599999999999
3204955;São Roque do Canaã;ES;Estadual;6;60;0.0;1.0;0.0;0.0;60.0;0.0
3204955;São Roque do Canaã;ES;Estadual;7;77;0.0;1.0;0.0;0.0;77.0;0.0
3204955;São Roque do Canaã;ES;Estadual;8;79;0.0;0.986;0.013999999999999999;0.0;77.894;1.1059999999999999
3204955;São Roque do Canaã;ES;Estadual;9;95;0.0;1.0;0.0;0.0;95.0;0.0
3204955;São Roque do Canaã;ES;Municipal;6;69;0.0;1.0;0.0;0.0;69.0;0.0
3204955;São Roque do Canaã;ES;Municipal;7;60;0.0;1.0;0.0;0.0;60.0;0.0
3204955;São Roque do Canaã;ES;Municipal;8;40;0.0;1.0;0.0;0.0;40.0;0.0
3204955;São Roque do Canaã;ES;Municipal;9;40;0.0;1.0;0.0;0.0;40.0;0.0
3205036;Vargem Alta;ES;Estadual;6;97;0.0;0.9690000000000001;0.031;0.0;93.99300000000001;3.007
3205036;Vargem Alta;ES;Estadual;7;141;0.022000000000000002;0.9640000000000001;0.013999999999999999;3.1020000000000003;135.924;1.9739999999999998
3205036;Vargem Alta;ES;Estadual;8;124;0.0;0.95;0.05;0.0;117.8;6.2
3205036;Vargem Alta;ES;Estadual;9;98;0.011000000000000001;0.946;0.043;1.078;92.708;4.2139999999999995
3205036;Vargem Alta;ES;Municipal;6;140;0.0;0.86;0.14;0.0;120.39999999999999;19.6
3205036;Vargem Alta;ES;Municipal;7;151;0.0;0.8079999999999999;0.192;0.0;122.008;28.992
3205036;Vargem Alta;ES;Municipal;8;136;0.0;0.8690000000000001;0.131;0.0;118.18400000000001;17.816000000000003
3205036;Vargem Alta;ES;Municipal;9;118;0.008;0.838;0.154;0.9440000000000001;98.884;18.172
3205069;Venda Nova do Imigrante;ES;Estadual;6;165;0.0;0.981;0.019;0.0;161.865;3.135
3205069;Venda Nova do Imigrante;ES;Estadual;7;204;0.0;0.9740000000000001;0.026000000000000002;0.0;198.69600000000003;5.304
3205069;Venda Nova do Imigrante;ES;Estadual;8;155;0.0;0.953;0.047;0.0;147.715;7.285
3205069;Venda Nova do Imigrante;ES;Estadual;9;147;0.0;0.985;0.015;0.0;144.795;2.205
3205069;Venda Nova do Imigrante;ES;Municipal;6;104;0.0;0.99;0.01;0.0;102.96;1.04
3205069;Venda Nova do Imigrante;ES;Municipal;7;123;0.0;0.985;0.015;0.0;121.155;1.845
3205069;Venda Nova do Imigrante;ES;Municipal;8;116;0.01;0.972;0.018000000000000002;1.16;112.752;2.088
3205069;Venda Nova do Imigrante;ES;Municipal;9;103;0.0;1.0;0.0;0.0;103.0;0.0
3205101;Viana;ES;Estadual;6;68;0.0;1.0;0.0;0.0;68.0;0.0
3205101;Viana;ES;Estadual;7;101;0.0;0.97;0.03;0.0;97.97;3.03
3205101;Viana;ES;Estadual;8;304;0.0;0.987;0.013000000000000001;0.0;300.048;3.9520000000000004
3205101;Viana;ES;Estadual;9;286;0.0;0.978;0.022000000000000002;0.0;279.70799999999997;6.292000000000001
3205101;Viana;ES;Municipal;6;1103;0.002;0.9640000000000001;0.034;2.206;1063.2920000000001;37.502
3205101;Viana;ES;Municipal;7;953;0.003;0.968;0.028999999999999998;2.859;922.504;27.636999999999997
3205101;Viana;ES;Municipal;8;699;0.003;0.956;0.040999999999999995;2.097;668.244;28.658999999999995
3205101;Viana;ES;Municipal;9;635;0.0;0.9890000000000001;0.011000000000000001;0.0;628.0150000000001;6.985
3205150;Vila Pavão;ES;Estadual;6;30;0.0;1.0;0.0;0.0;30.0;0.0
3205150;Vila Pavão;ES;Estadual;7;28;0.0;1.0;0.0;0.0;28.0;0.0
3205150;Vila Pavão;ES;Estadual;8;18;0.0;1.0;0.0;0.0;18.0;0.0
3205150;Vila Pavão;ES;Estadual;9;29;0.0;1.0;0.0;0.0;29.0;0.0
3205150;Vila Pavão;ES;Municipal;6;100;0.0;0.99;0.01;0.0;99.0;1.0
3205150;Vila Pavão;ES;Municipal;7;123;0.0;0.973;0.027000000000000003;0.0;119.679;3.321
3205150;Vila Pavão;ES;Municipal;8;97;0.0;0.9690000000000001;0.031;0.0;93.99300000000001;3.007
3205150;Vila Pavão;ES;Municipal;9;101;0.0;0.99;0.01;0.0;99.99;1.01
3205176;Vila Valério;ES;Estadual;6;34;0.0;1.0;0.0;0.0;34.0;0.0
3205176;Vila Valério;ES;Estadual;7;67;0.0;0.93;0.07;0.0;62.31;4.69
3205176;Vila Valério;ES;Estadual;8;37;0.0;1.0;0.0;0.0;37.0;0.0
3205176;Vila Valério;ES;Estadual;9;67;0.016;0.9840000000000001;0.0;1.072;65.92800000000001;0.0
3205176;Vila Valério;ES;Municipal;6;208;0.015;0.861;0.124;3.12;179.088;25.792
3205176;Vila Valério;ES;Municipal;7;148;0.015;0.941;0.044000000000000004;2.2199999999999998;139.268;6.5120000000000005
3205176;Vila Valério;ES;Municipal;8;162;0.006;0.899;0.095;0.972;145.638;15.39
3205176;Vila Valério;ES;Municipal;9;137;0.0;1.0;0.0;0.0;137.0;0.0
3205200;Vila Velha;ES;Estadual;6;189;0.0;0.9940000000000001;0.006;0.0;187.866;1.1340000000000001
3205200;Vila Velha;ES;Estadual;7;334;0.021;0.97;0.009000000000000001;7.014;323.98;3.0060000000000002
3205200;Vila Velha;ES;Estadual;8;660;0.013999999999999999;0.9740000000000001;0.012;9.239999999999998;642.84;7.92
3205200;Vila Velha;ES;Estadual;9;773;0.012;0.976;0.012;9.276;754.448;9.276
3205200;Vila Velha;ES;Municipal;6;4775;0.002;0.965;0.033;9.55;4607.875;157.57500000000002
3205200;Vila Velha;ES;Municipal;7;4173;0.001;0.971;0.027999999999999997;4.173;4051.9829999999997;116.844
3205200;Vila Velha;ES;Municipal;8;3673;0.005;0.968;0.027000000000000003;18.365000000000002;3555.464;99.171
3205200;Vila Velha;ES;Municipal;9;3353;0.003;0.99;0.006999999999999999;10.059000000000001;3319.47;23.470999999999997
3205309;Vitória;ES;Estadual;6;44;0.0;0.977;0.023;0.0;42.988;1.012
3205309;Vitória;ES;Estadual;7;86;0.0;0.988;0.012;0.0;84.968;1.032
3205309;Vitória;ES;Estadual;8;67;0.0;0.9420000000000001;0.057999999999999996;0.0;63.114000000000004;3.8859999999999997
3205309;Vitória;ES;Estadual;9;440;0.002;0.9670000000000001;0.031;0.88;425.48;13.64
3205309;Vitória;ES;Municipal;6;2985;0.008;0.899;0.09300000000000001;23.88;2683.515;277.605
3205309;Vitória;ES;Municipal;7;2855;0.012;0.917;0.071;34.26;2618.0350000000003;202.70499999999998
3205309;Vitória;ES;Municipal;8;2761;0.012;0.938;0.05;33.132;2589.8179999999998;138.05
3205309;Vitória;ES;Municipal;9;2187;0.01;0.9690000000000001;0.021;21.87;2119.203;45.927
3200169;Água Doce do Norte;ES;Estadual;6;112;0.0;0.991;0.009000000000000001;0.0;110.992;1.008
3200169;Água Doce do Norte;ES;Estadual;7;122;0.0;0.966;0.034;0.0;117.85199999999999;4.148000000000001
3200169;Água Doce do Norte;ES;Estadual;8;121;0.008;0.975;0.017;0.968;117.975;2.057
3200169;Água Doce do Norte;ES;Estadual;9;98;0.01;0.98;0.01;0.98;96.03999999999999;0.98
3200169;Água Doce do Norte;ES;Municipal;6;78;0.027000000000000003;0.934;0.039;2.1060000000000003;72.852;3.042
3200169;Água Doce do Norte;ES;Municipal;7;58;0.0;0.9620000000000001;0.038;0.0;55.79600000000001;2.2039999999999997
3200169;Água Doce do Norte;ES;Municipal;8;70;0.0;1.0;0.0;0.0;70.0;0.0
3200169;Água Doce do Norte;ES;Municipal;9;64;0.048;0.9520000000000001;0.0;3.072;60.928000000000004;0.0
3200136;Águia Branca;ES;Estadual;6;59;0.0;1.0;0.0;0.0;59.0;0.0
3200136;Águia Branca;ES;Estadual;7;61;0.0;1.0;0.0;0.0;61.0;0.0
3200136;Águia Branca;ES;Estadual;8;84;0.0;1.0;0.0;0.0;84.0;0.0
3200136;Águia Branca;ES;Estadual;9;72;0.0;1.0;0.0;0.0;72.0;0.0
3200136;Águia Branca;ES;Municipal;6;85;0.0;0.976;0.024;0.0;82.96;2.04
3200136;Águia Branca;ES;Municipal;7;83;0.0;1.0;0.0;0.0;83.0;0.0
3200136;Águia Branca;ES;Municipal;8;75;0.0;1.0;0.0;0.0;75.0;0.0
3200136;Águia Branca;ES;Municipal;9;56;0.0;0.983;0.017;0.0;55.048;0.9520000000000001
